顧客ID,購買金額,購買金額平均,購買金額Mランク,購買頻度,購買頻度平均,購買頻度Fランク,最新購買日,最新購買日Rランク,新規顧客,人数
C100746,28570,28570,M4,4,4,F3,2019/5/24,R2,No,1
C100874,25973,25973,M4,4,4,F3,2019/5/24,R2,No,1
C100960,28096,28096,M4,4,4,F3,2019/5/24,R2,No,1
C101262,29539,29539,M4,4,4,F3,2019/5/24,R2,No,1
C101420,28663,28663,M4,4,4,F3,2019/5/24,R2,No,1
C101564,21730,21730,M4,4,4,F3,2019/5/24,R2,No,1
C101566,23584,23584,M4,4,4,F3,2019/5/24,R2,No,1
C101616,21890,21890,M4,4,4,F3,2019/5/24,R2,No,1
C101698,24507,24507,M4,3,3,F2,2019/5/24,R2,No,1
C101752,25458,25458,M4,3,3,F2,2019/5/24,R2,No,1
C101824,22729,22729,M4,3,3,F2,2019/5/24,R2,No,1
C101902,25731,25731,M4,3,3,F2,2019/5/24,R2,No,1
C102056,29839,29839,M4,3,3,F2,2019/5/24,R2,No,1
C102086,26484,26484,M4,3,3,F2,2019/5/24,R2,No,1
C102090,26054,26054,M4,3,3,F2,2019/5/24,R2,No,1
C102308,20789,20789,M4,3,3,F2,2019/5/24,R2,No,1
C102330,23779,23779,M4,3,3,F2,2019/5/24,R2,No,1
C102388,21578,21578,M4,3,3,F2,2019/5/24,R2,No,1
C102518,20860,20860,M4,3,3,F2,2019/5/24,R2,No,1
C102650,20760,20760,M4,3,3,F2,2019/5/24,R2,No,1
C102704,27757,27757,M4,3,3,F2,2019/5/24,R2,No,1
C102882,25915,25915,M4,3,3,F2,2019/5/24,R2,No,1
C103014,20446,20446,M4,3,3,F2,2019/5/24,R2,No,1
C103016,20507,20507,M4,3,3,F2,2019/5/24,R2,No,1
C103226,25281,25281,M4,3,3,F2,2019/5/24,R2,No,1
C103282,27837,27837,M4,3,3,F2,2019/5/24,R2,No,1
C103396,22957,22957,M4,3,3,F2,2019/5/24,R2,No,1
C103524,26168,26168,M4,3,3,F2,2019/5/24,R2,No,1
C103552,28856,28856,M4,3,3,F2,2019/5/24,R2,No,1
C103578,20574,20574,M4,3,3,F2,2019/5/24,R2,No,1
C103588,20506,20506,M4,3,3,F2,2019/5/24,R2,No,1
C103654,21280,21280,M4,3,3,F2,2019/5/24,R2,No,1
C103748,28409,28409,M4,3,3,F2,2019/5/24,R2,No,1
C103818,23831,23831,M4,3,3,F2,2019/5/24,R2,No,1
C103854,22338,22338,M4,3,3,F2,2019/5/24,R2,No,1
C103874,26925,26925,M4,3,3,F2,2019/5/24,R2,No,1
C104152,21977,21977,M4,3,3,F2,2019/5/24,R2,No,1
C104160,28832,28832,M4,3,3,F2,2019/5/24,R2,No,1
C104214,25302,25302,M4,3,3,F2,2019/5/24,R2,No,1
C104296,28186,28186,M4,3,3,F2,2019/5/24,R2,No,1
C104350,23201,23201,M4,3,3,F2,2019/5/24,R2,No,1
C104454,22826,22826,M4,3,3,F2,2019/5/24,R2,No,1
C104472,23094,23094,M4,3,3,F2,2019/5/24,R2,No,1
C104734,25668,25668,M4,3,3,F2,2019/5/24,R2,No,1
C104784,26139,26139,M4,3,3,F2,2019/5/24,R2,No,1
C104806,22493,22493,M4,3,3,F2,2019/5/24,R2,No,1
C105252,20012,20012,M4,3,3,F2,2019/5/24,R2,No,1
C105262,24865,24865,M4,3,3,F2,2019/5/24,R2,No,1
C105412,22827,22827,M4,3,3,F2,2019/5/24,R2,No,1
C105704,29936,29936,M4,3,3,F2,2019/5/24,R2,No,1
C105764,20078,20078,M4,3,3,F2,2019/5/24,R2,No,1
C105868,29909,29909,M4,3,3,F2,2019/5/24,R2,No,1
C105880,27875,27875,M4,3,3,F2,2019/5/24,R2,No,1
C106288,29948,29948,M4,3,3,F2,2019/5/24,R2,No,1
C106308,21042,21042,M4,3,3,F2,2019/5/24,R2,No,1
C106400,28960,28960,M4,3,3,F2,2019/5/24,R2,No,1
C106434,21537,21537,M4,3,3,F2,2019/5/24,R2,No,1
C106500,20542,20542,M4,3,3,F2,2019/5/24,R2,No,1
C106606,29623,29623,M4,3,3,F2,2019/5/24,R2,No,1
C106764,22607,22607,M4,3,3,F2,2019/5/24,R2,No,1
C106776,28951,28951,M4,3,3,F2,2019/5/24,R2,No,1
C106810,24049,24049,M4,3,3,F2,2019/5/24,R2,No,1
C106840,27450,27450,M4,3,3,F2,2019/5/24,R2,No,1
C106856,24633,24633,M4,3,3,F2,2019/5/24,R2,No,1
C106860,23791,23791,M4,3,3,F2,2019/5/24,R2,No,1
C106884,28423,28423,M4,3,3,F2,2019/5/24,R2,No,1
C107012,27350,27350,M4,3,3,F2,2019/5/24,R2,No,1
C107024,22423,22423,M4,3,3,F2,2019/5/24,R2,No,1
C107084,28830,28830,M4,3,3,F2,2019/5/24,R2,No,1
C107492,21304,21304,M4,3,3,F2,2019/5/24,R2,No,1
C107566,25206,25206,M4,3,3,F2,2019/5/24,R2,No,1
C107654,26012,26012,M4,3,3,F2,2019/5/24,R2,No,1
C107720,21650,21650,M4,3,3,F2,2019/5/24,R2,No,1
C107792,26247,26247,M4,2,2,F1,2019/5/24,R2,No,1
C108074,28897,28897,M4,2,2,F1,2019/5/24,R2,No,1
C108094,28812,28812,M4,2,2,F1,2019/5/24,R2,No,1
C108128,27008,27008,M4,2,2,F1,2019/5/24,R2,No,1
C108258,28262,28262,M4,2,2,F1,2019/5/24,R2,No,1
C108616,27892,27892,M4,2,2,F1,2019/5/24,R2,No,1
C108652,25727,25727,M4,2,2,F1,2019/5/24,R2,No,1
C108714,22734,22734,M4,2,2,F1,2019/5/24,R2,No,1
C109000,26244,26244,M4,2,2,F1,2019/5/24,R2,No,1
C109136,28314,28314,M4,2,2,F1,2019/5/24,R2,No,1
C109594,24326,24326,M4,2,2,F1,2019/5/24,R2,No,1
C109662,20996,20996,M4,2,2,F1,2019/5/24,R2,No,1
C109736,23788,23788,M4,2,2,F1,2019/5/24,R2,No,1
C109844,22807,22807,M4,2,2,F1,2019/5/24,R2,No,1
C110106,22875,22875,M4,2,2,F1,2019/5/24,R2,No,1
C110194,26610,26610,M4,2,2,F1,2019/5/24,R2,No,1
C110330,24714,24714,M4,2,2,F1,2019/5/24,R2,No,1
C110558,28666,28666,M4,2,2,F1,2019/5/24,R2,No,1
C110908,28494,28494,M4,2,2,F1,2019/5/24,R2,No,1
C111032,27219,27219,M4,2,2,F1,2019/5/24,R2,No,1
C111100,28605,28605,M4,2,2,F1,2019/5/24,R2,No,1
C111456,29784,29784,M4,2,2,F1,2019/5/24,R2,No,1
C111638,26031,26031,M4,2,2,F1,2019/5/24,R2,No,1
C111672,26942,26942,M4,2,2,F1,2019/5/24,R2,No,1
C111966,27730,27730,M4,2,2,F1,2019/5/24,R2,No,1
C112196,25168,25168,M4,2,2,F1,2019/5/24,R2,No,1
C112260,24962,24962,M4,2,2,F1,2019/5/24,R2,No,1
C112340,23818,23818,M4,2,2,F1,2019/5/24,R2,No,1
C112400,22776,22776,M4,2,2,F1,2019/5/24,R2,No,1
C112664,20221,20221,M4,2,2,F1,2019/5/24,R2,No,1
C112788,25627,25627,M4,2,2,F1,2019/5/24,R2,No,1
C112848,26574,26574,M4,2,2,F1,2019/5/24,R2,No,1
C113072,23081,23081,M4,2,2,F1,2019/5/24,R2,No,1
C113444,26178,26178,M4,2,2,F1,2019/5/24,R2,No,1
C114280,21334,21334,M4,2,2,F1,2019/5/24,R2,No,1
C114378,23745,23745,M4,2,2,F1,2019/5/24,R2,No,1
C114400,22927,22927,M4,2,2,F1,2019/5/24,R2,No,1
C114684,26385,26385,M4,2,2,F1,2019/5/24,R2,No,1
C100014,52929,52929,M5,8,8,F3,2019/5/24,R2,No,1
C100090,31642,31642,M5,5,5,F3,2019/5/24,R2,No,1
C100170,40825,40825,M5,5,5,F3,2019/5/24,R2,No,1
C100226,52655,52655,M5,4,4,F3,2019/5/24,R2,No,1
C100280,36210,36210,M5,4,4,F3,2019/5/24,R2,No,1
C100534,37640,37640,M5,4,4,F3,2019/5/24,R2,No,1
C100582,49967,49967,M5,4,4,F3,2019/5/24,R2,No,1
C100594,33796,33796,M5,4,4,F3,2019/5/24,R2,No,1
C100706,33682,33682,M5,4,4,F3,2019/5/24,R2,No,1
C100710,32290,32290,M5,4,4,F3,2019/5/24,R2,No,1
C100790,40660,40660,M5,4,4,F3,2019/5/24,R2,No,1
C100848,35138,35138,M5,4,4,F3,2019/5/24,R2,No,1
C100928,32497,32497,M5,4,4,F3,2019/5/24,R2,No,1
C101042,35364,35364,M5,4,4,F3,2019/5/24,R2,No,1
C101056,31656,31656,M5,4,4,F3,2019/5/24,R2,No,1
C101126,34729,34729,M5,4,4,F3,2019/5/24,R2,No,1
C101198,30666,30666,M5,4,4,F3,2019/5/24,R2,No,1
C101242,46827,46827,M5,4,4,F3,2019/5/24,R2,No,1
C101268,37337,37337,M5,4,4,F3,2019/5/24,R2,No,1
C101312,35387,35387,M5,4,4,F3,2019/5/24,R2,No,1
C101328,32317,32317,M5,4,4,F3,2019/5/24,R2,No,1
C101364,41765,41765,M5,4,4,F3,2019/5/24,R2,No,1
C101482,35870,35870,M5,4,4,F3,2019/5/24,R2,No,1
C101570,33225,33225,M5,4,4,F3,2019/5/24,R2,No,1
C102150,35154,35154,M5,3,3,F2,2019/5/24,R2,No,1
C102156,43654,43654,M5,3,3,F2,2019/5/24,R2,No,1
C102260,32364,32364,M5,3,3,F2,2019/5/24,R2,No,1
C102266,34316,34316,M5,3,3,F2,2019/5/24,R2,No,1
C102742,33362,33362,M5,3,3,F2,2019/5/24,R2,No,1
C102760,41425,41425,M5,4,4,F3,2019/5/24,R2,No,1
C102768,44572,44572,M5,4,4,F3,2019/5/24,R2,No,1
C102996,31305,31305,M5,3,3,F2,2019/5/24,R2,No,1
C103022,41705,41705,M5,3,3,F2,2019/5/24,R2,No,1
C103456,40375,40375,M5,3,3,F2,2019/5/24,R2,No,1
C103510,35253,35253,M5,3,3,F2,2019/5/24,R2,No,1
C103590,42294,42294,M5,3,3,F2,2019/5/24,R2,No,1
C104030,31815,31815,M5,3,3,F2,2019/5/24,R2,No,1
C104076,44409,44409,M5,3,3,F2,2019/5/24,R2,No,1
C104148,43202,43202,M5,3,3,F2,2019/5/24,R2,No,1
C104218,45231,45231,M5,3,3,F2,2019/5/24,R2,No,1
C104570,42087,42087,M5,3,3,F2,2019/5/24,R2,No,1
C104712,30105,30105,M5,3,3,F2,2019/5/24,R2,No,1
C104848,31618,31618,M5,3,3,F2,2019/5/24,R2,No,1
C105034,38779,38779,M5,3,3,F2,2019/5/24,R2,No,1
C105056,40034,40034,M5,3,3,F2,2019/5/24,R2,No,1
C105196,43533,43533,M5,3,3,F2,2019/5/24,R2,No,1
C105328,40899,40899,M5,3,3,F2,2019/5/24,R2,No,1
C105350,38423,38423,M5,3,3,F2,2019/5/24,R2,No,1
C105686,33517,33517,M5,3,3,F2,2019/5/24,R2,No,1
C105760,33414,33414,M5,3,3,F2,2019/5/24,R2,No,1
C105882,37416,37416,M5,3,3,F2,2019/5/24,R2,No,1
C105918,36507,36507,M5,3,3,F2,2019/5/24,R2,No,1
C105930,34671,34671,M5,3,3,F2,2019/5/24,R2,No,1
C106006,45035,45035,M5,3,3,F2,2019/5/24,R2,No,1
C106064,32136,32136,M5,3,3,F2,2019/5/24,R2,No,1
C106122,30662,30662,M5,3,3,F2,2019/5/24,R2,No,1
C106180,33010,33010,M5,3,3,F2,2019/5/24,R2,No,1
C106282,51375,51375,M5,3,3,F2,2019/5/24,R2,No,1
C106596,33080,33080,M5,3,3,F2,2019/5/24,R2,No,1
C106794,37804,37804,M5,3,3,F2,2019/5/24,R2,No,1
C106918,31308,31308,M5,3,3,F2,2019/5/24,R2,No,1
C107032,45420,45420,M5,3,3,F2,2019/5/24,R2,No,1
C107312,37923,37923,M5,3,3,F2,2019/5/24,R2,No,1
C107548,43015,43015,M5,3,3,F2,2019/5/24,R2,No,1
C107576,35783,35783,M5,3,3,F2,2019/5/24,R2,No,1
C108142,43117,43117,M5,2,2,F1,2019/5/24,R2,No,1
C108572,39033,39033,M5,2,2,F1,2019/5/24,R2,No,1
C109478,33914,33914,M5,2,2,F1,2019/5/24,R2,No,1
C111338,37030,37030,M5,2,2,F1,2019/5/24,R2,No,1
C111796,39667,39667,M5,2,2,F1,2019/5/24,R2,No,1
C113218,35328,35328,M5,2,2,F1,2019/5/24,R2,No,1
C113546,38429,38429,M5,2,2,F1,2019/5/24,R2,No,1
C113874,41688,41688,M5,2,2,F1,2019/5/24,R2,No,1
C114512,47894,47894,M5,2,2,F1,2019/5/24,R2,No,1
C114718,36247,36247,M5,2,2,F1,2019/5/24,R2,No,1
C104272,3960,3960,M1,3,3,F2,2019/5/25,R2,No,1
C104504,2795,2795,M1,3,3,F2,2019/5/25,R2,No,1
C104856,2308,2308,M1,3,3,F2,2019/5/25,R2,No,1
C107556,3912,3912,M1,3,3,F2,2019/5/25,R2,No,1
C108032,1266,1266,M1,2,2,F1,2019/5/25,R2,No,1
C108050,4743,4743,M1,2,2,F1,2019/5/25,R2,No,1
C108080,3937,3937,M1,2,2,F1,2019/5/25,R2,No,1
C108108,3277,3277,M1,2,2,F1,2019/5/25,R2,No,1
C108236,4379,4379,M1,2,2,F1,2019/5/25,R2,No,1
C108424,4119,4119,M1,2,2,F1,2019/5/25,R2,No,1
C109416,4927,4927,M1,2,2,F1,2019/5/25,R2,No,1
C109530,1635,1635,M1,2,2,F1,2019/5/25,R2,No,1
C109674,4113,4113,M1,2,2,F1,2019/5/25,R2,No,1
C109680,4311,4311,M1,2,2,F1,2019/5/25,R2,No,1
C109752,2142,2142,M1,2,2,F1,2019/5/25,R2,No,1
C110244,2571,2571,M1,2,2,F1,2019/5/25,R2,No,1
C110608,4208,4208,M1,2,2,F1,2019/5/25,R2,No,1
C110618,2736,2736,M1,1,1,F1,2019/5/25,R2,Yes,1
C110708,580,580,M1,1,1,F1,2019/5/25,R2,Yes,1
C110754,2380,2380,M1,2,2,F1,2019/5/25,R2,No,1
C111020,2748,2748,M1,2,2,F1,2019/5/25,R2,No,1
C111128,2550,2550,M1,2,2,F1,2019/5/25,R2,No,1
C112056,4215,4215,M1,2,2,F1,2019/5/25,R2,No,1
C112472,2211,2211,M1,2,2,F1,2019/5/25,R2,No,1
C112576,1809,1809,M1,2,2,F1,2019/5/25,R2,No,1
C112744,2526,2526,M1,2,2,F1,2019/5/25,R2,No,1
C112990,1286,1286,M1,2,2,F1,2019/5/25,R2,No,1
C113226,4047,4047,M1,2,2,F1,2019/5/25,R2,No,1
C113256,676,676,M1,2,2,F1,2019/5/25,R2,No,1
C113364,1399,1399,M1,2,2,F1,2019/5/25,R2,No,1
C113376,1417,1417,M1,2,2,F1,2019/5/25,R2,No,1
C113894,2694,2694,M1,2,2,F1,2019/5/25,R2,No,1
C114258,4675,4675,M1,2,2,F1,2019/5/25,R2,No,1
C114326,2871,2871,M1,2,2,F1,2019/5/25,R2,No,1
C114390,2920,2920,M1,2,2,F1,2019/5/25,R2,No,1
C114422,1908,1908,M1,2,2,F1,2019/5/25,R2,No,1
C100242,9683,9683,M2,4,4,F3,2019/5/25,R2,No,1
C101754,5519,5519,M2,3,3,F2,2019/5/25,R2,No,1
C102872,5440,5440,M2,3,3,F2,2019/5/25,R2,No,1
C103274,5654,5654,M2,3,3,F2,2019/5/25,R2,No,1
C103318,5692,5692,M2,3,3,F2,2019/5/25,R2,No,1
C103596,6063,6063,M2,3,3,F2,2019/5/25,R2,No,1
C104182,7917,7917,M2,3,3,F2,2019/5/25,R2,No,1
C104440,8102,8102,M2,3,3,F2,2019/5/25,R2,No,1
C104618,8781,8781,M2,3,3,F2,2019/5/25,R2,No,1
C104940,9912,9912,M2,3,3,F2,2019/5/25,R2,No,1
C105078,9916,9916,M2,3,3,F2,2019/5/25,R2,No,1
C105404,8548,8548,M2,3,3,F2,2019/5/25,R2,No,1
C105526,5273,5273,M2,3,3,F2,2019/5/25,R2,No,1
C105844,8447,8447,M2,3,3,F2,2019/5/25,R2,No,1
C106012,6325,6325,M2,3,3,F2,2019/5/25,R2,No,1
C106984,8691,8691,M2,3,3,F2,2019/5/25,R2,No,1
C107404,9229,9229,M2,3,3,F2,2019/5/25,R2,No,1
C108038,7889,7889,M2,2,2,F1,2019/5/25,R2,No,1
C108428,9563,9563,M2,2,2,F1,2019/5/25,R2,No,1
C108706,9980,9980,M2,2,2,F1,2019/5/25,R2,No,1
C108720,9729,9729,M2,2,2,F1,2019/5/25,R2,No,1
C108840,8424,8424,M2,2,2,F1,2019/5/25,R2,No,1
C109034,6986,6986,M2,2,2,F1,2019/5/25,R2,No,1
C109392,6273,6273,M2,2,2,F1,2019/5/25,R2,No,1
C109450,7895,7895,M2,2,2,F1,2019/5/25,R2,No,1
C109522,5097,5097,M2,2,2,F1,2019/5/25,R2,No,1
C109670,8262,8262,M2,2,2,F1,2019/5/25,R2,No,1
C109790,7081,7081,M2,2,2,F1,2019/5/25,R2,No,1
C109822,8077,8077,M2,2,2,F1,2019/5/25,R2,No,1
C110486,8851,8851,M2,2,2,F1,2019/5/25,R2,No,1
C110984,7051,7051,M2,2,2,F1,2019/5/25,R2,No,1
C111208,8916,8916,M2,2,2,F1,2019/5/25,R2,No,1
C111466,5807,5807,M2,2,2,F1,2019/5/25,R2,No,1
C111490,8924,8924,M2,2,2,F1,2019/5/25,R2,No,1
C111572,8558,8558,M2,2,2,F1,2019/5/25,R2,No,1
C111654,7006,7006,M2,2,2,F1,2019/5/25,R2,No,1
C111948,9153,9153,M2,2,2,F1,2019/5/25,R2,No,1
C112162,8227,8227,M2,2,2,F1,2019/5/25,R2,No,1
C112210,6974,6974,M2,2,2,F1,2019/5/25,R2,No,1
C112222,9354,9354,M2,2,2,F1,2019/5/25,R2,No,1
C112328,6848,6848,M2,2,2,F1,2019/5/25,R2,No,1
C112412,7758,7758,M2,2,2,F1,2019/5/25,R2,No,1
C112450,6502,6502,M2,2,2,F1,2019/5/25,R2,No,1
C112674,5455,5455,M2,2,2,F1,2019/5/25,R2,No,1
C112704,8305,8305,M2,2,2,F1,2019/5/25,R2,No,1
C113062,7163,7163,M2,2,2,F1,2019/5/25,R2,No,1
C113462,7944,7944,M2,2,2,F1,2019/5/25,R2,No,1
C113626,9870,9870,M2,2,2,F1,2019/5/25,R2,No,1
C113642,9697,9697,M2,2,2,F1,2019/5/25,R2,No,1
C113644,8405,8405,M2,2,2,F1,2019/5/25,R2,No,1
C113974,7311,7311,M2,2,2,F1,2019/5/25,R2,No,1
C114278,6551,6551,M2,2,2,F1,2019/5/25,R2,No,1
C114414,9626,9626,M2,2,2,F1,2019/5/25,R2,No,1
C114702,7751,7751,M2,2,2,F1,2019/5/25,R2,No,1
C100492,19266,19266,M3,4,4,F3,2019/5/25,R2,No,1
C100654,13581,13581,M3,4,4,F3,2019/5/25,R2,No,1
C100778,15890,15890,M3,4,4,F3,2019/5/25,R2,No,1
C100850,17935,17935,M3,4,4,F3,2019/5/25,R2,No,1
C100996,16049,16049,M3,4,4,F3,2019/5/25,R2,No,1
C101470,15211,15211,M3,4,4,F3,2019/5/25,R2,No,1
C101638,18218,18218,M3,4,4,F3,2019/5/25,R2,No,1
C101700,18297,18297,M3,3,3,F2,2019/5/25,R2,No,1
C101858,12586,12586,M3,3,3,F2,2019/5/25,R2,No,1
C101912,18863,18863,M3,3,3,F2,2019/5/25,R2,No,1
C102024,13287,13287,M3,3,3,F2,2019/5/25,R2,No,1
C102054,17566,17566,M3,3,3,F2,2019/5/25,R2,No,1
C102196,11470,11470,M3,3,3,F2,2019/5/25,R2,No,1
C102220,12049,12049,M3,3,3,F2,2019/5/25,R2,No,1
C102230,17850,17850,M3,3,3,F2,2019/5/25,R2,No,1
C102654,14974,14974,M3,3,3,F2,2019/5/25,R2,No,1
C102752,11270,11270,M3,3,3,F2,2019/5/25,R2,No,1
C102780,18741,18741,M3,4,4,F3,2019/5/25,R2,No,1
C102786,17942,17942,M3,4,4,F3,2019/5/25,R2,No,1
C102892,16389,16389,M3,3,3,F2,2019/5/25,R2,No,1
C103080,11717,11717,M3,3,3,F2,2019/5/25,R2,No,1
C103164,19529,19529,M3,3,3,F2,2019/5/25,R2,No,1
C103174,13934,13934,M3,3,3,F2,2019/5/25,R2,No,1
C103212,19926,19926,M3,3,3,F2,2019/5/25,R2,No,1
C103284,18178,18178,M3,3,3,F2,2019/5/25,R2,No,1
C103298,16918,16918,M3,3,3,F2,2019/5/25,R2,No,1
C103350,19276,19276,M3,3,3,F2,2019/5/25,R2,No,1
C103408,10936,10936,M3,3,3,F2,2019/5/25,R2,No,1
C103560,14909,14909,M3,3,3,F2,2019/5/25,R2,No,1
C103692,12910,12910,M3,3,3,F2,2019/5/25,R2,No,1
C103858,15280,15280,M3,3,3,F2,2019/5/25,R2,No,1
C104068,11769,11769,M3,3,3,F2,2019/5/25,R2,No,1
C104164,13163,13163,M3,3,3,F2,2019/5/25,R2,No,1
C104194,14288,14288,M3,3,3,F2,2019/5/25,R2,No,1
C104958,18852,18852,M3,3,3,F2,2019/5/25,R2,No,1
C105138,17965,17965,M3,3,3,F2,2019/5/25,R2,No,1
C105162,14335,14335,M3,3,3,F2,2019/5/25,R2,No,1
C105222,14561,14561,M3,3,3,F2,2019/5/25,R2,No,1
C105226,17052,17052,M3,3,3,F2,2019/5/25,R2,No,1
C105254,19138,19138,M3,3,3,F2,2019/5/25,R2,No,1
C105422,15229,15229,M3,3,3,F2,2019/5/25,R2,No,1
C105660,14197,14197,M3,3,3,F2,2019/5/25,R2,No,1
C105726,11080,11080,M3,3,3,F2,2019/5/25,R2,No,1
C105766,11038,11038,M3,3,3,F2,2019/5/25,R2,No,1
C105774,16334,16334,M3,3,3,F2,2019/5/25,R2,No,1
C105794,16596,16596,M3,3,3,F2,2019/5/25,R2,No,1
C105802,12672,12672,M3,3,3,F2,2019/5/25,R2,No,1
C105824,12701,12701,M3,3,3,F2,2019/5/25,R2,No,1
C106102,15772,15772,M3,3,3,F2,2019/5/25,R2,No,1
C106298,16268,16268,M3,3,3,F2,2019/5/25,R2,No,1
C106338,15157,15157,M3,3,3,F2,2019/5/25,R2,No,1
C106362,17568,17568,M3,3,3,F2,2019/5/25,R2,No,1
C106458,18158,18158,M3,3,3,F2,2019/5/25,R2,No,1
C106492,11101,11101,M3,3,3,F2,2019/5/25,R2,No,1
C106644,18803,18803,M3,3,3,F2,2019/5/25,R2,No,1
C106710,12771,12771,M3,3,3,F2,2019/5/25,R2,No,1
C106718,14149,14149,M3,3,3,F2,2019/5/25,R2,No,1
C106906,15131,15131,M3,3,3,F2,2019/5/25,R2,No,1
C107026,17631,17631,M3,3,3,F2,2019/5/25,R2,No,1
C107044,12970,12970,M3,3,3,F2,2019/5/25,R2,No,1
C107128,19811,19811,M3,3,3,F2,2019/5/25,R2,No,1
C107178,15042,15042,M3,3,3,F2,2019/5/25,R2,No,1
C107418,16625,16625,M3,3,3,F2,2019/5/25,R2,No,1
C107616,16670,16670,M3,3,3,F2,2019/5/25,R2,No,1
C107726,10891,10891,M3,2,2,F1,2019/5/25,R2,No,1
C107728,10100,10100,M3,2,2,F1,2019/5/25,R2,No,1
C107896,11862,11862,M3,2,2,F1,2019/5/25,R2,No,1
C108034,11886,11886,M3,2,2,F1,2019/5/25,R2,No,1
C108164,11200,11200,M3,2,2,F1,2019/5/25,R2,No,1
C108190,11432,11432,M3,2,2,F1,2019/5/25,R2,No,1
C108266,11915,11915,M3,2,2,F1,2019/5/25,R2,No,1
C108314,19410,19410,M3,2,2,F1,2019/5/25,R2,No,1
C108392,19692,19692,M3,2,2,F1,2019/5/25,R2,No,1
C108512,17193,17193,M3,2,2,F1,2019/5/25,R2,No,1
C108664,19467,19467,M3,2,2,F1,2019/5/25,R2,No,1
C108750,14735,14735,M3,2,2,F1,2019/5/25,R2,No,1
C108790,12677,12677,M3,2,2,F1,2019/5/25,R2,No,1
C109178,15984,15984,M3,2,2,F1,2019/5/25,R2,No,1
C109300,10967,10967,M3,2,2,F1,2019/5/25,R2,No,1
C109410,10988,10988,M3,2,2,F1,2019/5/25,R2,No,1
C109492,12408,12408,M3,2,2,F1,2019/5/25,R2,No,1
C109508,13945,13945,M3,2,2,F1,2019/5/25,R2,No,1
C109578,16915,16915,M3,2,2,F1,2019/5/25,R2,No,1
C109610,19901,19901,M3,2,2,F1,2019/5/25,R2,No,1
C109646,15564,15564,M3,2,2,F1,2019/5/25,R2,No,1
C109732,10508,10508,M3,2,2,F1,2019/5/25,R2,No,1
C109802,14626,14626,M3,2,2,F1,2019/5/25,R2,No,1
C109892,10082,10082,M3,2,2,F1,2019/5/25,R2,No,1
C109934,18672,18672,M3,2,2,F1,2019/5/25,R2,No,1
C110028,16695,16695,M3,2,2,F1,2019/5/25,R2,No,1
C110264,15014,15014,M3,2,2,F1,2019/5/25,R2,No,1
C110268,12513,12513,M3,2,2,F1,2019/5/25,R2,No,1
C110332,18115,18115,M3,2,2,F1,2019/5/25,R2,No,1
C110358,14190,14190,M3,2,2,F1,2019/5/25,R2,No,1
C110522,18180,18180,M3,2,2,F1,2019/5/25,R2,No,1
C110672,19753,19753,M3,1,1,F1,2019/5/25,R2,Yes,1
C110974,10440,10440,M3,2,2,F1,2019/5/25,R2,No,1
C110976,10438,10438,M3,2,2,F1,2019/5/25,R2,No,1
C111028,18828,18828,M3,2,2,F1,2019/5/25,R2,No,1
C111070,17579,17579,M3,2,2,F1,2019/5/25,R2,No,1
C111126,10826,10826,M3,2,2,F1,2019/5/25,R2,No,1
C111522,15570,15570,M3,2,2,F1,2019/5/25,R2,No,1
C111596,15448,15448,M3,2,2,F1,2019/5/25,R2,No,1
C111684,19841,19841,M3,2,2,F1,2019/5/25,R2,No,1
C111942,19497,19497,M3,2,2,F1,2019/5/25,R2,No,1
C111964,12940,12940,M3,2,2,F1,2019/5/25,R2,No,1
C112024,16851,16851,M3,2,2,F1,2019/5/25,R2,No,1
C112220,16849,16849,M3,2,2,F1,2019/5/25,R2,No,1
C112376,12331,12331,M3,2,2,F1,2019/5/25,R2,No,1
C112666,14344,14344,M3,2,2,F1,2019/5/25,R2,No,1
C112680,14355,14355,M3,2,2,F1,2019/5/25,R2,No,1
C112712,10682,10682,M3,2,2,F1,2019/5/25,R2,No,1
C113030,13014,13014,M3,2,2,F1,2019/5/25,R2,No,1
C113070,14984,14984,M3,2,2,F1,2019/5/25,R2,No,1
C113076,17215,17215,M3,2,2,F1,2019/5/25,R2,No,1
C113112,19601,19601,M3,2,2,F1,2019/5/25,R2,No,1
C113214,10690,10690,M3,2,2,F1,2019/5/25,R2,No,1
C113654,12817,12817,M3,2,2,F1,2019/5/25,R2,No,1
C113748,14702,14702,M3,2,2,F1,2019/5/25,R2,No,1
C113770,15290,15290,M3,2,2,F1,2019/5/25,R2,No,1
C113810,13638,13638,M3,2,2,F1,2019/5/25,R2,No,1
C113828,13957,13957,M3,2,2,F1,2019/5/25,R2,No,1
C113902,12518,12518,M3,2,2,F1,2019/5/25,R2,No,1
C114148,18836,18836,M3,2,2,F1,2019/5/25,R2,No,1
C114396,11425,11425,M3,2,2,F1,2019/5/25,R2,No,1
C114446,14962,14962,M3,2,2,F1,2019/5/25,R2,No,1
C114550,11515,11515,M3,2,2,F1,2019/5/25,R2,No,1
C114626,13731,13731,M3,2,2,F1,2019/5/25,R2,No,1
C114752,13333,13333,M3,2,2,F1,2019/5/25,R2,No,1
C100092,27621,27621,M4,5,5,F3,2019/5/25,R2,No,1
C100136,20165,20165,M4,5,5,F3,2019/5/25,R2,No,1
C100232,26947,26947,M4,4,4,F3,2019/5/25,R2,No,1
C100322,28785,28785,M4,4,4,F3,2019/5/25,R2,No,1
